,,,,Contact Information,,,,,,,,,,,,,,,Link Checks: Domain Level,,,Link Checks: URL Level,,Link Checks: Spam,,Final Check,,,,,,,,,
moviesr.net,"Gaming, Tech",Gaming,$60,roshanisdon@gmail.com,No,,,,1.00,42,18,2.33,303,,,,,,,,Yes,No,,,,No,No,,,https://app.ahrefs.com/v2-site-explorer/overview?backlinksChartMode=metrics&backlinksChartPerformanceSources=domainRating%7C%7CurlRating&backlinksCompetitorsSource=%22UrlRating%22&backlinksRefdomainsSource=%22RefDomainsNew%22&bestFilter=all&brandedTrafficSource=Branded&chartGranularity=monthly&chartInterval=year&competitors=&countries=&country=all&dataMode=text&generalChartBrandedTraffic=Branded%7C%7CNon-Branded&generalChartIntents=branded%7C%7Ccommercial%7C%7Cinformational%7C%7Clocal%7C%7Cnavigational%7C%7Ctransactional&generalChartMode=metrics&generalChartPerformanceSources=organicTraffic%7C%7CpaidTraffic&generalChartTopPosition=top11_20%7C%7Ctop21_50%7C%7Ctop3%7C%7Ctop4_10&generalCompetitorsSource=%22OrganicTraffic%22&generalCountriesSource=organic-traffic&generalPagesByTrafficChartMode=Percentage&generalPagesByTrafficSource=Pages%7C%7CTraffic&highlightChanges=30d&intentsMainSource=informational&keywordsSource=all&mode=subdomains&organicChartBrandedTraffic=Branded%7C%7CNon-Branded&organicChartIntents=branded%7C%7Ccommercial%7C%7Cinformational%7C%7Clocal%7C%7Cnavigational%7C%7Ctransactional&organicChartMode=metrics&organicChartPerformanceSources=organicTraffic&organicChartTopPosition=top11_20%7C%7Ctop21_50%7C%7Ctop3%7C%7Ctop4_10%7C%7Ctop51&organicCompetitorsSource=%22OrganicTraffic%22&organicCountriesSource=organic-traffic&organicPagesByTrafficChartMode=Percentage&organicPagesByTrafficSource=Pages%7C%7CTraffic&overview_tab=general&paidTrafficSources=cost%7C%7Ctraffic&target=moviesr.net&topLevelDomainFilter=all&topOrganicKeywordsMode=normal&topOrganicPagesMode=normal&trafficType=organic&volume_type=monthly,0,,Old,Old,Y
worldbeautytips.com,Beauty/Fashion,Beauty/Fashion,$120,contact@worldbeautytips.com,No,,,,1.00,27,5,5.40,0,,,,,,,,Yes,Yes,,,,No,No,,,https://app.ahrefs.com/v2-site-explorer/overview?backlinksChartMode=metrics&backlinksChartPerformanceSources=domainRating%7C%7CurlRating&backlinksCompetitorsSource=%22UrlRating%22&backlinksRefdomainsSource=%22RefDomainsNew%22&bestFilter=all&brandedTrafficSource=Branded&chartGranularity=monthly&chartInterval=year&competitors=&countries=&country=all&dataMode=text&generalChartBrandedTraffic=Branded%7C%7CNon-Branded&generalChartIntents=branded%7C%7Ccommercial%7C%7Cinformational%7C%7Clocal%7C%7Cnavigational%7C%7Ctransactional&generalChartMode=metrics&generalChartPerformanceSources=organicTraffic%7C%7CpaidTraffic&generalChartTopPosition=top11_20%7C%7Ctop21_50%7C%7Ctop3%7C%7Ctop4_10&generalCompetitorsSource=%22OrganicTraffic%22&generalCountriesSource=organic-traffic&generalPagesByTrafficChartMode=Percentage&generalPagesByTrafficSource=Pages%7C%7CTraffic&highlightChanges=30d&intentsMainSource=informational&keywordsSource=all&mode=subdomains&organicChartBrandedTraffic=Branded%7C%7CNon-Branded&organicChartIntents=branded%7C%7Ccommercial%7C%7Cinformational%7C%7Clocal%7C%7Cnavigational%7C%7Ctransactional&organicChartMode=metrics&organicChartPerformanceSources=organicTraffic&organicChartTopPosition=top11_20%7C%7Ctop21_50%7C%7Ctop3%7C%7Ctop4_10%7C%7Ctop51&organicCompetitorsSource=%22OrganicTraffic%22&organicCountriesSource=organic-traffic&organicPagesByTrafficChartMode=Percentage&organicPagesByTrafficSource=Pages%7C%7CTraffic&overview_tab=general&paidTrafficSources=cost%7C%7Ctraffic&target=worldbeautytips.com&topLevelDomainFilter=all&topOrganicKeywordsMode=normal&topOrganicPagesMode=normal&trafficType=organic&volume_type=monthly,0,,Old,Old,Y
networthandage.com,Social Media,Social Media,$75,albiekaneseo@gmail.com,No,,,,1.00,24,8,3.00,50,,,,,,,,Yes,No,,,,No,No,,,https://app.ahrefs.com/v2-site-explorer/overview?backlinksChartMode=metrics&backlinksChartPerformanceSources=domainRating%7C%7CurlRating&backlinksCompetitorsSource=%22UrlRating%22&backlinksRefdomainsSource=%22RefDomainsNew%22&bestFilter=all&brandedTrafficSource=Branded&chartGranularity=monthly&chartInterval=year&competitors=&countries=&country=all&dataMode=text&generalChartBrandedTraffic=Branded%7C%7CNon-Branded&generalChartIntents=branded%7C%7Ccommercial%7C%7Cinformational%7C%7Clocal%7C%7Cnavigational%7C%7Ctransactional&generalChartMode=metrics&generalChartPerformanceSources=organicTraffic%7C%7CpaidTraffic&generalChartTopPosition=top11_20%7C%7Ctop21_50%7C%7Ctop3%7C%7Ctop4_10&generalCompetitorsSource=%22OrganicTraffic%22&generalCountriesSource=organic-traffic&generalPagesByTrafficChartMode=Percentage&generalPagesByTrafficSource=Pages%7C%7CTraffic&highlightChanges=30d&intentsMainSource=informational&keywordsSource=all&mode=subdomains&organicChartBrandedTraffic=Branded%7C%7CNon-Branded&organicChartIntents=branded%7C%7Ccommercial%7C%7Cinformational%7C%7Clocal%7C%7Cnavigational%7C%7Ctransactional&organicChartMode=metrics&organicChartPerformanceSources=organicTraffic&organicChartTopPosition=top11_20%7C%7Ctop21_50%7C%7Ctop3%7C%7Ctop4_10%7C%7Ctop51&organicCompetitorsSource=%22OrganicTraffic%22&organicCountriesSource=organic-traffic&organicPagesByTrafficChartMode=Percentage&organicPagesByTrafficSource=Pages%7C%7CTraffic&overview_tab=general&paidTrafficSources=cost%7C%7Ctraffic&target=networthandage.com&topLevelDomainFilter=all&topOrganicKeywordsMode=normal&topOrganicPagesMode=normal&trafficType=organic&volume_type=monthly,0,,Old,Old,Y
exposednews.co.uk,Generic,"Tech, Gaming, Entertainment, Travel, Health, Lifestyle/Culture",$75,albiekaneseo@gmail.com,No,,,,1.00,32,7,4.57,21,Increase,Stable,Increase,Increase,,,,Yes,No,,,,No,No,,,https://app.ahrefs.com/v2-site-explorer/overview?backlinksChartMode=metrics&backlinksChartPerformanceSources=domainRating%7C%7CurlRating&backlinksCompetitorsSource=%22UrlRating%22&backlinksRefdomainsSource=%22RefDomainsNew%22&bestFilter=all&brandedTrafficSource=Branded&chartGranularity=monthly&chartInterval=year&competitors=&countries=&country=all&dataMode=text&generalChartBrandedTraffic=Branded%7C%7CNon-Branded&generalChartIntents=branded%7C%7Ccommercial%7C%7Cinformational%7C%7Clocal%7C%7Cnavigational%7C%7Ctransactional&generalChartMode=metrics&generalChartPerformanceSources=organicTraffic%7C%7CpaidTraffic&generalChartTopPosition=top11_20%7C%7Ctop21_50%7C%7Ctop3%7C%7Ctop4_10&generalCompetitorsSource=%22OrganicTraffic%22&generalCountriesSource=organic-traffic&generalPagesByTrafficChartMode=Percentage&generalPagesByTrafficSource=Pages%7C%7CTraffic&highlightChanges=30d&intentsMainSource=informational&keywordsSource=all&mode=subdomains&organicChartBrandedTraffic=Branded%7C%7CNon-Branded&organicChartIntents=branded%7C%7Ccommercial%7C%7Cinformational%7C%7Clocal%7C%7Cnavigational%7C%7Ctransactional&organicChartMode=metrics&organicChartPerformanceSources=organicTraffic&organicChartTopPosition=top11_20%7C%7Ctop21_50%7C%7Ctop3%7C%7Ctop4_10%7C%7Ctop51&organicCompetitorsSource=%22OrganicTraffic%22&organicCountriesSource=organic-traffic&organicPagesByTrafficChartMode=Percentage&organicPagesByTrafficSource=Pages%7C%7CTraffic&overview_tab=general&paidTrafficSources=cost%7C%7Ctraffic&target=exposednews.co.uk&topLevelDomainFilter=all&topOrganicKeywordsMode=normal&topOrganicPagesMode=normal&trafficType=organic&volume_type=monthly,0,,Old,Old,Y
bignewstime.com,Generic,"Health, Entertainment, Lifestyle/Culture, Tech, Travel, Generic",$75,nickagudelo.product@gmail.com,No,,,,1.00,28,6,4.67,0,,,,,,,,Yes,No,,,,No,No,,https://myprofitengine.pitchbox.com/project/178762/project/opportunity_details?or_opp_id=188780231&communication_id=54325340&redirect_url=%2Fproject%2F178762%2Fcommunication%2Finbox%23%257B%2522p%2522%253A%257B%2522q%2522%253A%2522bignewstime.com%2522%257D%257D,https://app.ahrefs.com/v2-site-explorer/overview?backlinksChartMode=metrics&backlinksChartPerformanceSources=domainRating%7C%7CurlRating&backlinksCompetitorsSource=%22UrlRating%22&backlinksRefdomainsSource=%22RefDomainsNew%22&bestFilter=all&brandedTrafficSource=Branded&chartGranularity=monthly&chartInterval=year&competitors=&countries=&country=all&dataMode=text&generalChartBrandedTraffic=Branded%7C%7CNon-Branded&generalChartIntents=branded%7C%7Ccommercial%7C%7Cinformational%7C%7Clocal%7C%7Cnavigational%7C%7Ctransactional&generalChartMode=metrics&generalChartPerformanceSources=organicTraffic%7C%7CpaidTraffic&generalChartTopPosition=top11_20%7C%7Ctop21_50%7C%7Ctop3%7C%7Ctop4_10&generalCompetitorsSource=%22OrganicTraffic%22&generalCountriesSource=organic-traffic&generalPagesByTrafficChartMode=Percentage&generalPagesByTrafficSource=Pages%7C%7CTraffic&highlightChanges=30d&intentsMainSource=informational&keywordsSource=all&mode=subdomains&organicChartBrandedTraffic=Branded%7C%7CNon-Branded&organicChartIntents=branded%7C%7Ccommercial%7C%7Cinformational%7C%7Clocal%7C%7Cnavigational%7C%7Ctransactional&organicChartMode=metrics&organicChartPerformanceSources=organicTraffic&organicChartTopPosition=top11_20%7C%7Ctop21_50%7C%7Ctop3%7C%7Ctop4_10%7C%7Ctop51&organicCompetitorsSource=%22OrganicTraffic%22&organicCountriesSource=organic-traffic&organicPagesByTrafficChartMode=Percentage&organicPagesByTrafficSource=Pages%7C%7CTraffic&overview_tab=general&paidTrafficSources=cost%7C%7Ctraffic&target=bignewstime.com&topLevelDomainFilter=all&topOrganicKeywordsMode=normal&topOrganicPagesMode=normal&trafficType=organic&volume_type=monthly,0,,Old,Old,Y
futurewithtech.com,Paid GP-Tech,"Tech, SEO/Marketing, Social Media",$120,futurewithtech@gmail.com,No,,,,1.00,27,11,2.45,0,,,,,,,,Yes,Yes,,,,No,No,,,https://app.ahrefs.com/v2-site-explorer/overview?backlinksChartMode=metrics&backlinksChartPerformanceSources=domainRating%7C%7CurlRating&backlinksCompetitorsSource=%22UrlRating%22&backlinksRefdomainsSource=%22RefDomainsNew%22&bestFilter=all&brandedTrafficSource=Branded&chartGranularity=monthly&chartInterval=year&competitors=&countries=&country=all&dataMode=text&generalChartBrandedTraffic=Branded%7C%7CNon-Branded&generalChartIntents=branded%7C%7Ccommercial%7C%7Cinformational%7C%7Clocal%7C%7Cnavigational%7C%7Ctransactional&generalChartMode=metrics&generalChartPerformanceSources=organicTraffic%7C%7CpaidTraffic&generalChartTopPosition=top11_20%7C%7Ctop21_50%7C%7Ctop3%7C%7Ctop4_10&generalCompetitorsSource=%22OrganicTraffic%22&generalCountriesSource=organic-traffic&generalPagesByTrafficChartMode=Percentage&generalPagesByTrafficSource=Pages%7C%7CTraffic&highlightChanges=30d&intentsMainSource=informational&keywordsSource=all&mode=subdomains&organicChartBrandedTraffic=Branded%7C%7CNon-Branded&organicChartIntents=branded%7C%7Ccommercial%7C%7Cinformational%7C%7Clocal%7C%7Cnavigational%7C%7Ctransactional&organicChartMode=metrics&organicChartPerformanceSources=organicTraffic&organicChartTopPosition=top11_20%7C%7Ctop21_50%7C%7Ctop3%7C%7Ctop4_10%7C%7Ctop51&organicCompetitorsSource=%22OrganicTraffic%22&organicCountriesSource=organic-traffic&organicPagesByTrafficChartMode=Percentage&organicPagesByTrafficSource=Pages%7C%7CTraffic&overview_tab=general&paidTrafficSources=cost%7C%7Ctraffic&target=futurewithtech.com&topLevelDomainFilter=all&topOrganicKeywordsMode=normal&topOrganicPagesMode=normal&trafficType=organic&volume_type=monthly,0,,Old,Old,Y
tipsfeed.com,Casino/Gambling,Generic,$80,berylalthea5@gmail.com,No,,,,1.00,16,10,1.60,0,,,,,,,,Yes,No,,,,No,No,,,https://app.ahrefs.com/v2-site-explorer/overview?backlinksChartMode=metrics&backlinksChartPerformanceSources=domainRating%7C%7CurlRating&backlinksCompetitorsSource=%22UrlRating%22&backlinksRefdomainsSource=%22RefDomainsNew%22&bestFilter=all&brandedTrafficSource=Branded&chartGranularity=monthly&chartInterval=year&competitors=&countries=&country=all&dataMode=text&generalChartBrandedTraffic=Branded%7C%7CNon-Branded&generalChartIntents=branded%7C%7Ccommercial%7C%7Cinformational%7C%7Clocal%7C%7Cnavigational%7C%7Ctransactional&generalChartMode=metrics&generalChartPerformanceSources=organicTraffic%7C%7CpaidTraffic&generalChartTopPosition=top11_20%7C%7Ctop21_50%7C%7Ctop3%7C%7Ctop4_10&generalCompetitorsSource=%22OrganicTraffic%22&generalCountriesSource=organic-traffic&generalPagesByTrafficChartMode=Percentage&generalPagesByTrafficSource=Pages%7C%7CTraffic&highlightChanges=30d&intentsMainSource=informational&keywordsSource=all&mode=subdomains&organicChartBrandedTraffic=Branded%7C%7CNon-Branded&organicChartIntents=branded%7C%7Ccommercial%7C%7Cinformational%7C%7Clocal%7C%7Cnavigational%7C%7Ctransactional&organicChartMode=metrics&organicChartPerformanceSources=organicTraffic&organicChartTopPosition=top11_20%7C%7Ctop21_50%7C%7Ctop3%7C%7Ctop4_10%7C%7Ctop51&organicCompetitorsSource=%22OrganicTraffic%22&organicCountriesSource=organic-traffic&organicPagesByTrafficChartMode=Percentage&organicPagesByTrafficSource=Pages%7C%7CTraffic&overview_tab=general&paidTrafficSources=cost%7C%7Ctraffic&target=tipsfeed.com&topLevelDomainFilter=all&topOrganicKeywordsMode=normal&topOrganicPagesMode=normal&trafficType=organic&volume_type=monthly,0,,Old,Old,Y
feedingtrends.com,Generic,Generic,$40,contact@feedingtrends.com,No,,,,1.00,46,8,5.75,213,Yes,Decrease,Increase,Increase,,,Spammy,Yes,No,,,No,No,No,,https://myprofitengine.pitchbox.com/project/178762/project/opportunity_details?or_opp_id=188783276&communication_id=54316297&redirect_url=%2Fproject%2F178762%2Fcommunication%2Finbox%23%257B%2522p%2522%253A%257B%2522q%2522%253A%2522feedingtrends.com%2522%257D%257D,https://app.ahrefs.com/v2-site-explorer/overview?backlinksChartMode=metrics&backlinksChartPerformanceSources=domainRating%7C%7CurlRating&backlinksCompetitorsSource=%22UrlRating%22&backlinksRefdomainsSource=%22RefDomainsNew%22&bestFilter=all&brandedTrafficSource=Branded&chartGranularity=monthly&chartInterval=year&competitors=&countries=&country=all&dataMode=text&generalChartBrandedTraffic=Branded%7C%7CNon-Branded&generalChartIntents=branded%7C%7Ccommercial%7C%7Cinformational%7C%7Clocal%7C%7Cnavigational%7C%7Ctransactional&generalChartMode=metrics&generalChartPerformanceSources=organicTraffic%7C%7CpaidTraffic&generalChartTopPosition=top11_20%7C%7Ctop21_50%7C%7Ctop3%7C%7Ctop4_10&generalCompetitorsSource=%22OrganicTraffic%22&generalCountriesSource=organic-traffic&generalPagesByTrafficChartMode=Percentage&generalPagesByTrafficSource=Pages%7C%7CTraffic&highlightChanges=30d&intentsMainSource=informational&keywordsSource=all&mode=subdomains&organicChartBrandedTraffic=Branded%7C%7CNon-Branded&organicChartIntents=branded%7C%7Ccommercial%7C%7Cinformational%7C%7Clocal%7C%7Cnavigational%7C%7Ctransactional&organicChartMode=metrics&organicChartPerformanceSources=organicTraffic&organicChartTopPosition=top11_20%7C%7Ctop21_50%7C%7Ctop3%7C%7Ctop4_10%7C%7Ctop51&organicCompetitorsSource=%22OrganicTraffic%22&organicCountriesSource=organic-traffic&organicPagesByTrafficChartMode=Percentage&organicPagesByTrafficSource=Pages%7C%7CTraffic&overview_tab=general&paidTrafficSources=cost%7C%7Ctraffic&target=feedingtrends.com&topLevelDomainFilter=all&topOrganicKeywordsMode=normal&topOrganicPagesMode=normal&trafficType=organic&volume_type=monthly,0,,Old,Old,Y
educationbuffer.com,Generic,Generic,$40,zeeshajona@gmail.com,No,,,,1.00,27,9,3.00,0,,,,,,,,Yes,No,,,,No,No,,,https://app.ahrefs.com/v2-site-explorer/overview?backlinksChartMode=metrics&backlinksChartPerformanceSources=domainRating%7C%7CurlRating&backlinksCompetitorsSource=%22UrlRating%22&backlinksRefdomainsSource=%22RefDomainsNew%22&bestFilter=all&brandedTrafficSource=Branded&chartGranularity=monthly&chartInterval=year&competitors=&countries=&country=all&dataMode=text&generalChartBrandedTraffic=Branded%7C%7CNon-Branded&generalChartIntents=branded%7C%7Ccommercial%7C%7Cinformational%7C%7Clocal%7C%7Cnavigational%7C%7Ctransactional&generalChartMode=metrics&generalChartPerformanceSources=organicTraffic%7C%7CpaidTraffic&generalChartTopPosition=top11_20%7C%7Ctop21_50%7C%7Ctop3%7C%7Ctop4_10&generalCompetitorsSource=%22OrganicTraffic%22&generalCountriesSource=organic-traffic&generalPagesByTrafficChartMode=Percentage&generalPagesByTrafficSource=Pages%7C%7CTraffic&highlightChanges=30d&intentsMainSource=informational&keywordsSource=all&mode=subdomains&organicChartBrandedTraffic=Branded%7C%7CNon-Branded&organicChartIntents=branded%7C%7Ccommercial%7C%7Cinformational%7C%7Clocal%7C%7Cnavigational%7C%7Ctransactional&organicChartMode=metrics&organicChartPerformanceSources=organicTraffic&organicChartTopPosition=top11_20%7C%7Ctop21_50%7C%7Ctop3%7C%7Ctop4_10%7C%7Ctop51&organicCompetitorsSource=%22OrganicTraffic%22&organicCountriesSource=organic-traffic&organicPagesByTrafficChartMode=Percentage&organicPagesByTrafficSource=Pages%7C%7CTraffic&overview_tab=general&paidTrafficSources=cost%7C%7Ctraffic&target=educationbuffer.com&topLevelDomainFilter=all&topOrganicKeywordsMode=normal&topOrganicPagesMode=normal&trafficType=organic&volume_type=monthly,0,,Old,Old,Y
wordhippo.org,Generic,Generic,$60,elizabethseo161@gmail.com,No,,,,1.00,24,19,1.26,262,,,,,,,,Yes,No,,,,No,No,,,https://app.ahrefs.com/v2-site-explorer/overview?backlinksChartMode=metrics&backlinksChartPerformanceSources=domainRating%7C%7CurlRating&backlinksCompetitorsSource=%22UrlRating%22&backlinksRefdomainsSource=%22RefDomainsNew%22&bestFilter=all&brandedTrafficSource=Branded&chartGranularity=monthly&chartInterval=year&competitors=&countries=&country=all&dataMode=text&generalChartBrandedTraffic=Branded%7C%7CNon-Branded&generalChartIntents=branded%7C%7Ccommercial%7C%7Cinformational%7C%7Clocal%7C%7Cnavigational%7C%7Ctransactional&generalChartMode=metrics&generalChartPerformanceSources=organicTraffic%7C%7CpaidTraffic&generalChartTopPosition=top11_20%7C%7Ctop21_50%7C%7Ctop3%7C%7Ctop4_10&generalCompetitorsSource=%22OrganicTraffic%22&generalCountriesSource=organic-traffic&generalPagesByTrafficChartMode=Percentage&generalPagesByTrafficSource=Pages%7C%7CTraffic&highlightChanges=30d&intentsMainSource=informational&keywordsSource=all&mode=subdomains&organicChartBrandedTraffic=Branded%7C%7CNon-Branded&organicChartIntents=branded%7C%7Ccommercial%7C%7Cinformational%7C%7Clocal%7C%7Cnavigational%7C%7Ctransactional&organicChartMode=metrics&organicChartPerformanceSources=organicTraffic&organicChartTopPosition=top11_20%7C%7Ctop21_50%7C%7Ctop3%7C%7Ctop4_10%7C%7Ctop51&organicCompetitorsSource=%22OrganicTraffic%22&organicCountriesSource=organic-traffic&organicPagesByTrafficChartMode=Percentage&organicPagesByTrafficSource=Pages%7C%7CTraffic&overview_tab=general&paidTrafficSources=cost%7C%7Ctraffic&target=wordhippo.org&topLevelDomainFilter=all&topOrganicKeywordsMode=normal&topOrganicPagesMode=normal&trafficType=organic&volume_type=monthly,0,,Old,Old,Y
toptechrivals.com,Tech,Tech,$75,royallevi442@gmail.com,No,,,,1.00,22,1,22.00,0,,,,,,,,Yes,No,,,,No,No,,,https://app.ahrefs.com/v2-site-explorer/overview?backlinksChartMode=metrics&backlinksChartPerformanceSources=domainRating%7C%7CurlRating&backlinksCompetitorsSource=%22UrlRating%22&backlinksRefdomainsSource=%22RefDomainsNew%22&bestFilter=all&brandedTrafficSource=Branded&chartGranularity=monthly&chartInterval=year&competitors=&countries=&country=all&dataMode=text&generalChartBrandedTraffic=Branded%7C%7CNon-Branded&generalChartIntents=branded%7C%7Ccommercial%7C%7Cinformational%7C%7Clocal%7C%7Cnavigational%7C%7Ctransactional&generalChartMode=metrics&generalChartPerformanceSources=organicTraffic%7C%7CpaidTraffic&generalChartTopPosition=top11_20%7C%7Ctop21_50%7C%7Ctop3%7C%7Ctop4_10&generalCompetitorsSource=%22OrganicTraffic%22&generalCountriesSource=organic-traffic&generalPagesByTrafficChartMode=Percentage&generalPagesByTrafficSource=Pages%7C%7CTraffic&highlightChanges=30d&intentsMainSource=informational&keywordsSource=all&mode=subdomains&organicChartBrandedTraffic=Branded%7C%7CNon-Branded&organicChartIntents=branded%7C%7Ccommercial%7C%7Cinformational%7C%7Clocal%7C%7Cnavigational%7C%7Ctransactional&organicChartMode=metrics&organicChartPerformanceSources=organicTraffic&organicChartTopPosition=top11_20%7C%7Ctop21_50%7C%7Ctop3%7C%7Ctop4_10%7C%7Ctop51&organicCompetitorsSource=%22OrganicTraffic%22&organicCountriesSource=organic-traffic&organicPagesByTrafficChartMode=Percentage&organicPagesByTrafficSource=Pages%7C%7CTraffic&overview_tab=general&paidTrafficSources=cost%7C%7Ctraffic&target=toptechrivals.com&topLevelDomainFilter=all&topOrganicKeywordsMode=normal&topOrganicPagesMode=normal&trafficType=organic&volume_type=monthly,0,,Old,Old,Y
edumentorpro.com,"Education, Tech",Tech,$20,nanceyprincess660@gmail.com,No,,,,1.00,-1,-1,1.00,0,,,,,,,,Yes,Yes,,,,No,No,,,https://app.ahrefs.com/v2-site-explorer/overview?backlinksChartMode=metrics&backlinksChartPerformanceSources=domainRating%7C%7CurlRating&backlinksCompetitorsSource=%22UrlRating%22&backlinksRefdomainsSource=%22RefDomainsNew%22&bestFilter=all&brandedTrafficSource=Branded&chartGranularity=monthly&chartInterval=year&competitors=&countries=&country=all&dataMode=text&generalChartBrandedTraffic=Branded%7C%7CNon-Branded&generalChartIntents=branded%7C%7Ccommercial%7C%7Cinformational%7C%7Clocal%7C%7Cnavigational%7C%7Ctransactional&generalChartMode=metrics&generalChartPerformanceSources=organicTraffic%7C%7CpaidTraffic&generalChartTopPosition=top11_20%7C%7Ctop21_50%7C%7Ctop3%7C%7Ctop4_10&generalCompetitorsSource=%22OrganicTraffic%22&generalCountriesSource=organic-traffic&generalPagesByTrafficChartMode=Percentage&generalPagesByTrafficSource=Pages%7C%7CTraffic&highlightChanges=30d&intentsMainSource=informational&keywordsSource=all&mode=subdomains&organicChartBrandedTraffic=Branded%7C%7CNon-Branded&organicChartIntents=branded%7C%7Ccommercial%7C%7Cinformational%7C%7Clocal%7C%7Cnavigational%7C%7Ctransactional&organicChartMode=metrics&organicChartPerformanceSources=organicTraffic&organicChartTopPosition=top11_20%7C%7Ctop21_50%7C%7Ctop3%7C%7Ctop4_10%7C%7Ctop51&organicCompetitorsSource=%22OrganicTraffic%22&organicCountriesSource=organic-traffic&organicPagesByTrafficChartMode=Percentage&organicPagesByTrafficSource=Pages%7C%7CTraffic&overview_tab=general&paidTrafficSources=cost%7C%7Ctraffic&target=edumentorpro.com&topLevelDomainFilter=all&topOrganicKeywordsMode=normal&topOrganicPagesMode=normal&trafficType=organic&volume_type=monthly,0,,Old,Old,Y
thekitchenstoreonline.com,"Blogging/DIY, Food",Food,$30,princessoliviaseo@gmail.com,No,,,,1.00,22,8,2.75,0,,,,,,,,Yes,No,,,,No,No,,,https://app.ahrefs.com/v2-site-explorer/overview?backlinksChartMode=metrics&backlinksChartPerformanceSources=domainRating%7C%7CurlRating&backlinksCompetitorsSource=%22UrlRating%22&backlinksRefdomainsSource=%22RefDomainsNew%22&bestFilter=all&brandedTrafficSource=Branded&chartGranularity=monthly&chartInterval=year&competitors=&countries=&country=all&dataMode=text&generalChartBrandedTraffic=Branded%7C%7CNon-Branded&generalChartIntents=branded%7C%7Ccommercial%7C%7Cinformational%7C%7Clocal%7C%7Cnavigational%7C%7Ctransactional&generalChartMode=metrics&generalChartPerformanceSources=organicTraffic%7C%7CpaidTraffic&generalChartTopPosition=top11_20%7C%7Ctop21_50%7C%7Ctop3%7C%7Ctop4_10&generalCompetitorsSource=%22OrganicTraffic%22&generalCountriesSource=organic-traffic&generalPagesByTrafficChartMode=Percentage&generalPagesByTrafficSource=Pages%7C%7CTraffic&highlightChanges=30d&intentsMainSource=informational&keywordsSource=all&mode=subdomains&organicChartBrandedTraffic=Branded%7C%7CNon-Branded&organicChartIntents=branded%7C%7Ccommercial%7C%7Cinformational%7C%7Clocal%7C%7Cnavigational%7C%7Ctransactional&organicChartMode=metrics&organicChartPerformanceSources=organicTraffic&organicChartTopPosition=top11_20%7C%7Ctop21_50%7C%7Ctop3%7C%7Ctop4_10%7C%7Ctop51&organicCompetitorsSource=%22OrganicTraffic%22&organicCountriesSource=organic-traffic&organicPagesByTrafficChartMode=Percentage&organicPagesByTrafficSource=Pages%7C%7CTraffic&overview_tab=general&paidTrafficSources=cost%7C%7Ctraffic&target=thekitchenstoreonline.com&topLevelDomainFilter=all&topOrganicKeywordsMode=normal&topOrganicPagesMode=normal&trafficType=organic&volume_type=monthly,0,,Old,Old,Y
andactivate.com,Generic,"Entertainment, Finance/Insurance, Fitness, Gaming, Health, Generic",$85,outreach.marinajones@gmail.com,No,,,,1.00,26,0,No TF / CF,0,,,,,,,,Yes,No,,,,No,No,,,https://app.ahrefs.com/v2-site-explorer/overview?backlinksChartMode=metrics&backlinksChartPerformanceSources=domainRating%7C%7CurlRating&backlinksCompetitorsSource=%22UrlRating%22&backlinksRefdomainsSource=%22RefDomainsNew%22&bestFilter=all&brandedTrafficSource=Branded&chartGranularity=monthly&chartInterval=year&competitors=&countries=&country=all&dataMode=text&generalChartBrandedTraffic=Branded%7C%7CNon-Branded&generalChartIntents=branded%7C%7Ccommercial%7C%7Cinformational%7C%7Clocal%7C%7Cnavigational%7C%7Ctransactional&generalChartMode=metrics&generalChartPerformanceSources=organicTraffic%7C%7CpaidTraffic&generalChartTopPosition=top11_20%7C%7Ctop21_50%7C%7Ctop3%7C%7Ctop4_10&generalCompetitorsSource=%22OrganicTraffic%22&generalCountriesSource=organic-traffic&generalPagesByTrafficChartMode=Percentage&generalPagesByTrafficSource=Pages%7C%7CTraffic&highlightChanges=30d&intentsMainSource=informational&keywordsSource=all&mode=subdomains&organicChartBrandedTraffic=Branded%7C%7CNon-Branded&organicChartIntents=branded%7C%7Ccommercial%7C%7Cinformational%7C%7Clocal%7C%7Cnavigational%7C%7Ctransactional&organicChartMode=metrics&organicChartPerformanceSources=organicTraffic&organicChartTopPosition=top11_20%7C%7Ctop21_50%7C%7Ctop3%7C%7Ctop4_10%7C%7Ctop51&organicCompetitorsSource=%22OrganicTraffic%22&organicCountriesSource=organic-traffic&organicPagesByTrafficChartMode=Percentage&organicPagesByTrafficSource=Pages%7C%7CTraffic&overview_tab=general&paidTrafficSources=cost%7C%7Ctraffic&target=andactivate.com&topLevelDomainFilter=all&topOrganicKeywordsMode=normal&topOrganicPagesMode=normal&trafficType=organic&volume_type=monthly,0,,Old,Old,Y
